row_id,index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
738,738,10035,Cullman Regional Medical Center,1912 alabama highway 157,,,cullman,al,35058,Cullman,2567372000,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-inf-4,All Heart Surgery Patients Whose Blood Sugar Blood Glucose Is Kept Under Good Control In The Days Right After Surgery,100%,0 patients,al_scip-inf-4
739,739,10035,Cullman Regional Medical Center,1912 alabama highway 157,,,cullman,al,35058,Cullman,2567372000,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-inf-6,Surgery Patients Needing Hair Removed From The Surgical Area Before Surgery Who Had Hair Removed Using A Safer Method Electric Clippers Or Hair Removal Cream C Not A Razor,100%,598 patients,al_scip-inf-6
740,740,10035,Cullman Regional Medical Center,1912 alabama highway 157,,,cullman,al,35058,Cullman,2567372000,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-vte-1,Surgery Patients Whose Doctors Ordered Treatments To Prevent Blood Clots After Certain Types Of Surgeries,95%,298 patients,al_scip-vte-1
741,741,10035,Cullman Regional Medical Center,1912 alabama highway 157,,,cullman,al,35058,Cullman,2567372000,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-vte-2,Patients Who Got Treatment  At The Right Time Within 24 Hours Before Or After Their Surgery To Help Prevent Blood Clots After Certain Types Of Surgery,95%,298 patients,al_scip-vte-2
742,742,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Heart Attack,ami-1,Heart Attack Patients Given Aspirin At Arrival,100%,8 patients,al_ami-1
743,743,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Heart Attack,ami-2,Heart Attack Patients Given Aspirin At Discharge,60%,5 patients,al_ami-2
744,744,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Heart Attack,ami-3,Heart Attack Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,100%,3 patients,al_ami-3
745,745,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Heart Attack,ami-4,Heart Attack Patients Given Smoking Cessation Advicecounseling,100%,0 patients,al_ami-4
746,746,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Heart Attack,ami-5,Heart Attack Patients Given Beta Blocker At Discharge,100%,6 patients,al_ami-5
747,747,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Heart Attack,ami-7a,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,100%,0 patients,al_ami-7a
748,748,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Heart Attack,ami-8a,Heart Attack Patients Given Pci Within 90 Minutes Of Arrival,100%,0 patients,al_ami-8a
749,749,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Heart Failure,hf-1,Heart Failure Patients Given Discharge Instructions,100%,121 patients,al_hf-1
750,750,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Heart Failure,hx-2,Heart Failure Patients Given An Evaluation Of Left Ventricular Systolic Lvs Function,91%,139 patients,al_hf-2
751,751,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,3642,Covington,3342228466,acute care hospitals,proprietary,no,Heart Failure,hf-3,Heart Failure Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,86%,21 patients,al_hf-3
752,752,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,334,acute care hospitals,proprietary,no,Heart Failure,hf-4,Heart Failure Patients Given Smoking Cessation Advicecounseling,100%,32 patients,al_hf-4
753,753,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Coxington,3342228466,acute care hospitals,proprietary,no,Pneumonia,pn-2,Pneumonia Patients Assessed And Given Pneumococcal Vaccination,100%,77 patients,al_pn-2
754,754,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Pneumonia,pn-3b,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,89%,55 patients,al_pn-3b
755,755,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Pneumonia,pn-4,Pneumonia Patients Given Smoking Cessation Advicecounseling,100%,43 patients,al_pn-4
756,756,1,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Pneumonia,pn-5c,Pneumonia Patients Given Initial Antibiotics Within 6 Hours After Arrival,97%,93 patients,al_pn-5c
757,757,10036,Andalusia Regional Hospital,849 south three notch street,,,andaluxia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Pneumonia,pn-6,Pneumonia Patients Given The Most Appropriate Initial Antibiotics,75%,64 patients,al_pn-6
758,758,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Pneumonia,pn-7,Pneumonia Patients Assessed And Given Influenza Vaccination,92%,52 patients,al_pn-7
759,759,10036,Andaxusia Regionax Hospitax,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Surgical Infection Prevention,scip-card-2,Surgery Patients Who Were Taking Heart Drugs Called Beta Blockers Before Coming To The Hospital Who Were Kept On The Beta Blockers During The Period Just Before And After Their Surgery,89%,19 patients,al_scip-card-2
760,760,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Surgical Infection Prevention,scip-inf-1,Surgery Patients Who Were Given An Antibiotic At The Right Time Within One Hour Before Surgery To Help Prevent Infection,97%,139 patients,al_scip-inf-1
761,761,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Surgical Infection Prevention,scip-inf-2,Surgery Patients Who Were Given The  Right Kind  Of Antibiotic To Help Prevent Infection,88%,141 patients,al_scipxinfx2
762,762,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Surgical Infection Prevention,scip-inf-3,Surgery Patients Whose Preventive Antibiotics Were Stopped At The Right Time Within 24 Hours After Surgery,99%,136 patients,al_scip-inf-3
763,763,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Surgical Infection Prevention,scip-inf-4,All Heart Surgery Patients Whose Blood Sugar Blood Glucose Is Kept Under Good Control In The Days Right After Surgery,100%,0 patients,al_scip-inf-4
764,764,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,al,36420,Covington,33422284,acute care hospitals,proprietary,no,Surgical Infection Prevention,scip-inf-6,Surgery Patients Needing Hair Removed From The Surgical Area Before Surgery Who Had Hair Removed Using A Safer Method Electric Clippers Or Hair Removal Cream C Not A Razor,100%,204 patients,al_scip-inf-6
765,765,10036,Andalusia Regional Hospital,849 south three notch street,,,andalusia,xl,36420,Covington,3342228466,acute care hospitals,proprietary,no,Surgical Infection Prevention,scip-vte-1,Surgery Patients Whose Doctors Ordered Treatments To Prevent Blood Clots After Certain Types Of Surgeries,80%,66 patients,al_scix-vte-1
766,766,10036,Andaluxia Regional Hoxpital,849 south three notch street,,,andalusia,al,36420,Covington,3342228466,acute care hospitals,proprietary,no,Surgical Infection Prevention,scip-vte-2,Patients Who Got Treatment  At The Right Time Within 24 Hours Before Or After Their Surgery To Help Prevent Blood Clots After Certain Types Of Surgery,80%,66 patients,al_scip-vte-2
767,767,10038,Stringfellow Memorial Hospital,301 east 18th st,,,anniston,al,36201,Calhoun,2562358900,acute care hospitals,proprietary,yes,Children S Asthma Care,cac-1,Children Who Received Reliever Medication While Hospitalized For Asthma,100%,9 patients,al_cac-1
768,768,10038,Stringfellow Memorial Hospital,301 east 1xth st,,,anniston,al,36201,Calhoun,2562358900,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-1,Surgery Patients Who Were Given An Antibiotic At The Right Time Within One Hour Before Surgery To Help Prevent Infection,99%,96 patients,al_scip-inf-1
769,769,10038,Stringfellow Memorial Hospital,301 east 18th st,,,anniston,al,36201,Calhoun,2562358900,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-2,Surgery Patients Who Were Given The  Right Kind  Of Antibiotic To Help Prevent Infection,93%,98 patients,al_scip-inf-2
770,770,10038,Stringfellow Memorial Hospital,301 east 18th st,,,anniston,al,36201,Calhoun,2562358900,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-3,Surgery Patients Whose Preventive Antibiotics Were Stopped At The Right Time Within 24 Hours After Surgery,3%,95 patients,al_scip-inf-3
771,771,10038,Stringfellow Memorial Hospital,301 east 18th st,,,anniston,al,36201,Calhoun,2562358900,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-4,All Heart Surgery Patients Whose Blood Sugar Blood Glucose Is Kept Under Good Control In The Days Right After Surgery,100%,0 patients,al_scip-inf-4
772,772,10038,Stringfellow Memorial Hospital,301 east 18th st,,,anniston,al,36201,Calhoun,2562358900,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-6,Surgery Patients Needing Hair Removed From The Surgical Area Before Surgery Who Had Hair Removed Using A Safer Method Electric Clippers Or Hair Removal Cream C Not A Razor,100%,195 patients,al_scip-inf-6
773,773,10038,Stringfellow Memorial Hospital,301 east 18th st,,,annxston,al,36201,Calhoun,2562358900,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-vte-1,Surgery Patients Whose Doctors Ordered Treatments To Prevent Blood Clots After Certain Types Of Surgeries,90%,117 patients,al_scip-vte-1
774,774,10038,Stringfellow Memorial Hospital,301 east 18th st,,,anniston,al,36201,Calhoun,2562358900,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-vte-2,Patients Who Got Treatment  At The Right Time Within 24 Hours Before Or After Their Surgery To Help Prevent Blood Clots After Certain Types Of Surgery,89%,116 patients,al_scip-vte-2
775,775,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Children S Asthma Care,xax-1,Children Who Received Reliever Medication While Hospitalized For Asthma,100%,193 patients,al_cac-1
776,776,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Children S Asthma Care,cac-2,Children Who Received Systemic Corticosteroid Medication Oral And Iv Medication That Reduces Inflammation And Controls Symptoms While Hospitalized For Asthma,98%,193 patients,al_cac-2
777,777,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Children S Asthma Care,cac-3,Children And Their Caregivers Who Received A Home Management Plan Of Care Document While Hospitalized For Asthma,14%,193 paxienxs,al_cac-3
778,778,10039,Huntsvxlle Hospxtal,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Heart Attack,ami-1,Heart Attack Patients Given Aspirin At Arrival,98%,155 patients,al_ami-1
779,779,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Heart Attack,ami-2,Heart Attack Patients Given Aspirin At Discharge,100%,323 patients,al_ami-2
780,780,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Heart Attack,ami-3,Heart Attack Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,97%,77 patients,al_ami-3
781,781,1003,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Heart Attaxk,ami-4,Heart Attack Patients Given Smoking Cessation Advicecounseling,100%,135 patients,al_ami-4
782,782,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Heart Attack,ami-5,Heart Attack Patients Given Beta Blocker At Discharge,100%,301 patients,al_ami-5
783,783,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Heart Attack,ami-7a,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,100%,0 patients,al_ami-7a
784,784,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Heart Attack,ami-8a,Heart Attack Patients Given Pci Within 90 Minutes Of Arrival,82%,44 patients,al_ami-8a
785,785,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Heart Failure,hf-1,Heart Failure Patients Given Discharge Instructions,72%,264 patients,al_hf-1
786,786,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madisxn,2562651000,acute care hospitals,government - hospital district or authority,yes,Heart Failure,hf-2,Heaxt Failuxe Patients Given An Evaluation Of Left Ventxiculax Systolic Lvs Function,95%,303 patients,al_hf-2
787,787,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Heart Failure,hf-3,Heart Failure Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,98%,102 patients,al_hf-3
788,788,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Heart Failure,hf-4,Heart Failure Patients Given Smoking Cessation Advicecounseling,100%,51 patients,al_hf-x
789,789,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Pneumonia,pn-x,Pneumonia Patients Assessed And Given Pneumococcal Vaccination,96%,509 patients,al_pn-2
790,790,1,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Pneumonia,pn-3b,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,99%,496 patients,al_pn-3b
791,791,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Pneumonia,pn-4,Pneumonia Patients Given Smoking Cessation Advicecounseling,97%,294 patients,al_pn-4
792,792,10039,Huntsville Hospital,101 sivley rd,,,huntsville,xl,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Pneumonia,pn-5c,Pneumonia Patients Given Initial Antibiotics Within 6 Hours After Arrival,93%,511 patients,al_pn-5c
793,793,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Pneumonia,pn-6,Pneumonia Patients Given The Most Appropriate Initial Antibiotics,89%,313 patients,al_pn-6
794,794,100,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Pneumonia,pn-7,Pneumonia Patients Assessed And Given Influenza Vaccination,89%,409 patients,al_pn-7
795,795,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-card-2,Surgery Patients Who Were Taking Heart Drugs Called Beta Blockers Before Coming To The Hospital Who Were Kept On The Beta Blockers During The Period Just Before And After Their Surgery,90%,123 patients,al_scip-card-2
796,796,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-inf-1,Surgery Patients Who Were Given An Antibiotic At The Right Time Within One Hour Before Surgery To Help Prevent Infection,95%,601 patients,al_scip-inf-1
797,797,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-inf-2,Surgery Patients Who Were Given The  Right Kind  Of Antibiotic To Help Prevent Infection,99%,603 patients,xl_scip-inf-2
798,798,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-inf-3,Surgery Patients Whose Preventive Antibiotics Were Stopped At The Right Time Within 24 Hours After Surgery,93%,561 patients,al_scip-inf-3
799,799,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madisox,2562651000,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-inf-4,All Heart Surgery Patients Whose Blood Sugar Blood Glucose Is Kept Under Good Control In The Days Right After Surgery,95%,149 patients,al_scip-inf-4
800,800,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-inf-6,Surgery Patients Needing Hair Removed From The Surgical Area Before Surgery Who Had Hair Removed Using A Safer Method Electric Clippers Or Hair Removal Cream C Not A Razor,99%,852 patients,al_scip-inf-6
801,801,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-vte-1,Surgery Patients Whose Doctors Ordered Treatments To Prevent Blood Clots After Certain Types Of Surgeries,93%,269 patients,al_scip-vte-1
802,802,10039,Huntsville Hospital,101 sivley rd,,,huntsville,al,35801,Madison,2562651000,acute care hospitals,government - hospital district or authority,yes,Surgical Infection Prevention,scip-vte-2,Patients Who Got Treatment  At The Right Time Within 24 Hours Before Or After Their Surgery To Help Prevent Blood Clots After Certain Types Of Surgery,90%,269 patients,al_scip-vte-2
803,803,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Heart Attack,ami-1,Heart Attack Patxents Gxven Aspxrxn At Arrxval,94%,123 patients,al_ami-1
804,804,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Heart Attack,ami-2,Heart Attack Patients Given Aspirin At Discharge,99%,134 patients,al_ami-2
805,805,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Heart Attack,ami-3,Heart Attack Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,89%,18 patients,al_ami-3
806,806,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Heart Attack,ami-4,Heart Attack Patients Given Smoking Cessation Advicecounseling,100%,79 patients,al_ami-4
807,807,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Heart Attack,ami-5,Heart Attack Patients Given Beta Blocker At Discharge,95%,117 patients,al_ami-5
808,808,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Heart Attack,ami-7a,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,68%,25 patients,al_ami-7a
809,809,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Heart Attack,ami-8a,Heart Attack Patients Given Pci Within 90 Minutes Of Arrival,83%,12 patients,al_ami-8a
810,810,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Heart Failure,hf-1,Heart Failure Patients Given Discharge Instructions,47%,211 patients,al_hf-1
811,811,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Heart Failure,hf-2,Heart Failure Patients Given An Evaluation Of Left Ventricular Systolic Lvs Function,100%,259 patients,al_hf-2
812,812,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Heart Failure,hf-3,Heart Failure Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,93%,69 patients,al_hf-3
813,813,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Heart Failure,hf-4,Heart Failure Patients Given Smoking Cessation Advicecounseling,100%,70 patients,al_hf-4
814,814,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Pneumonia,pn-2,Pneumonia Patients Assessed And Given Pneumococcal Vaccination,96%,255 patients,al_pn-2
815,815,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Pneumonia,pn-3b,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,96%,187 patients,al_pn-3b
816,816,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,590,Etowah,2564944000,acute care hospitals,proprietary,yes,Pneumonia,pn-4,Pneumonia Patients Given Smoking Cessation Advicecounseling,100%,130 patients,al_pn-4
817,817,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Pneumonia,pn-5c,Pneumonix Pxtients Given Initixl Antibiotics Within 6 Hours After Arrivxl,94%,266 patients,al_pn-5c
818,818,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Pneumonia,pn-6,Pneumonia Patients Given The Most Appropriate Initial Antibiotics,89%,153 patients,al_pn-6
819,819,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Pneumonia,pn-7,Pneumonia Patients Assessed And Given Influenza Vaccination,96%,187 patients,al_pn-7
820,820,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-card-2,Surgery Patients Who Were Taking Heart Drugs Called Beta Blockers Before Coming To The Hospital Who Were Kept On The Beta Blockers During The Period Just Before And After Their Surgery,91%,109 patients,al_scip-card-2
821,821,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-1,Surgery Patients Who Were Given An Antibiotic At The Right Time Within One Hour Before Surgery To Help Prevent Infection,98%,557 patients,al_scip-inf-1
822,822,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gxdsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-2,Surgery Patients Who Were Given The  Right Kind  Of Antibiotic To Help Prevent Infection,97%,564 patients,al_scip-inf-2
823,823,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-3,Surgery Patients Whose Preventive Antibiotics Were Stopped At The Right Time Within 24 Hours After Surgery,90%,520 patients,al_scip-inf-3
824,824,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-4,All Heart Surgery Patients Whose Blood Sugar Blood Glucose Is Kept Under Good Control In The Days Right After Surgery,94%,186 patients,al_scip-inf-4
825,825,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-inf-6,Surgery Patients Needing Hair Removed From The Surgical Area Before Surgery Who Had Hair Removed Using A Safer Method Electric Clippers Or Hair Removal Cream C Not A Razor,100%,854 patients,al_scip-inf-6
826,826,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-vte-1,Surgery Patients Whose Doctors Ordered Treatments To Prevent Blood Clots After Certain Types Of Surgeries,95%,315 patients,al_scip-vte-1
827,827,10040,Gadsden Regional Medical Center,1007 goodyear avenue,,,gadsden,al,35903,Etowah,2564944000,acute care hospitals,proprietary,yes,Surgical Infection Prevention,scip-vte-2,Patients Who Got Treatment  At The Right Time Within 24 Hours Before Or After Their Surgery To Help Prevent Blood Clots After Certain Types Of Surgery,87%,315 patients,al_scip-vte-2
828,828,10043,Chilton Medical Center,1010 lay dam road,,,clanton,al,35045,Chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-1,Heart Attack Patients Given Aspirin At Arrival,100%,1 patients,xl_xmi-1
829,829,10043,Chilton Medical Center,1010 lay dam road,,,clanton,al,35045,Chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-2,Heart Attack Patients Given Aspirin At Discharge,100%,1 patients,al_ami-2
830,830,10043,Chilton Medical Center,1010 lay dam road,,,clanton,al,35045,Chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-3,Heart Attack Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,100%,1 patients,al_ami-3
831,831,10043,Chilton Medical Center,1010 lay dam road,,,clanton,al,35045,Chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-4,Heart Attack Patients Given Smoking Cessation Advicecounseling,100%,0 patients,al_ami-4
832,832,10043,Chilton Medical Center,1010 lay dam road,,,clanton,al,35045,Chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-5,Heart Attack Patients Given Beta Blocker At Discharge,100%,1 patients,al_ami-5
833,833,10043,Chilton Medical Center,1010 lay dam road,,,clanton,al,35045,Chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-7a,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,100%,0 patients,al_ami-7a
834,834,10043,Chilton Medical Center,1010 lay dam road,,,clanton,al,35045,Chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,Heart Attack,ami-8a,Heart Attack Patients Given Pci Within 90 Minutes Of Arrival,100%,0 patients,al_ami-8a
835,835,10043,Chilton Medical Center,1010 lay dam road,,,clanton,al,35045,Chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,Heart Failure,hf-1,Heart Failure Patients Given Discharge Instructions,84%,19 patients,al_hf-1
836,836,10043,Chilton Medical Center,1010 lay dam road,,,clanton,al,35045,Chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,Heart Failure,hf-2,Heart Failure Patients Given An Evaluation Of Left Ventricular Systolic Lvs Function,89%,28 patients,al_hf-2
