row_id,column,value_before,value_after
69505,<ALL>,<row present>,<row deleted>
69506,<ALL>,<row present>,<row deleted>
69507,<ALL>,<row present>,<row deleted>
69508,<ALL>,<row present>,<row deleted>
69509,<ALL>,<row present>,<row deleted>
69510,<ALL>,<row present>,<row deleted>
69511,<ALL>,<row present>,<row deleted>
69512,<ALL>,<row present>,<row deleted>
69515,<ALL>,<row present>,<row deleted>
69519,<ALL>,<row present>,<row deleted>
69520,<ALL>,<row present>,<row deleted>
69521,<ALL>,<row present>,<row deleted>
69523,<ALL>,<row present>,<row deleted>
69524,<ALL>,<row present>,<row deleted>
69528,<ALL>,<row present>,<row deleted>
69529,<ALL>,<row present>,<row deleted>
69532,<ALL>,<row present>,<row deleted>
69536,<ALL>,<row present>,<row deleted>
69537,<ALL>,<row present>,<row deleted>
69538,<ALL>,<row present>,<row deleted>
69539,<ALL>,<row present>,<row deleted>
69540,<ALL>,<row present>,<row deleted>
69548,<ALL>,<row present>,<row deleted>
69560,<ALL>,<row present>,<row deleted>
69561,<ALL>,<row present>,<row deleted>
69563,<ALL>,<row present>,<row deleted>
69564,<ALL>,<row present>,<row deleted>
69566,<ALL>,<row present>,<row deleted>
69569,<ALL>,<row present>,<row deleted>
69571,<ALL>,<row present>,<row deleted>
69573,<ALL>,<row present>,<row deleted>
69574,<ALL>,<row present>,<row deleted>
69576,<ALL>,<row present>,<row deleted>
69577,<ALL>,<row present>,<row deleted>
69578,<ALL>,<row present>,<row deleted>
69580,<ALL>,<row present>,<row deleted>
69582,<ALL>,<row present>,<row deleted>
69583,<ALL>,<row present>,<row deleted>
69587,<ALL>,<row present>,<row deleted>
69589,<ALL>,<row present>,<row deleted>
69591,<ALL>,<row present>,<row deleted>
69592,<ALL>,<row present>,<row deleted>
69595,<ALL>,<row present>,<row deleted>
69596,<ALL>,<row present>,<row deleted>
69598,<ALL>,<row present>,<row deleted>
69599,<ALL>,<row present>,<row deleted>
69600,<ALL>,<row present>,<row deleted>
69601,<ALL>,<row present>,<row deleted>
69602,<ALL>,<row present>,<row deleted>
69603,<ALL>,<row present>,<row deleted>
69604,<ALL>,<row present>,<row deleted>
69605,<ALL>,<row present>,<row deleted>
69607,<ALL>,<row present>,<row deleted>
69608,<ALL>,<row present>,<row deleted>
69611,<ALL>,<row present>,<row deleted>
69612,<ALL>,<row present>,<row deleted>
69613,<ALL>,<row present>,<row deleted>
69617,<ALL>,<row present>,<row deleted>
69618,<ALL>,<row present>,<row deleted>
69621,<ALL>,<row present>,<row deleted>
69622,<ALL>,<row present>,<row deleted>
69623,<ALL>,<row present>,<row deleted>
69625,<ALL>,<row present>,<row deleted>
69626,<ALL>,<row present>,<row deleted>
69627,<ALL>,<row present>,<row deleted>
69629,<ALL>,<row present>,<row deleted>
69646,<ALL>,<row present>,<row deleted>
69649,<ALL>,<row present>,<row deleted>
69651,<ALL>,<row present>,<row deleted>
69654,<ALL>,<row present>,<row deleted>
69657,<ALL>,<row present>,<row deleted>
69658,<ALL>,<row present>,<row deleted>
69659,<ALL>,<row present>,<row deleted>
69660,<ALL>,<row present>,<row deleted>
69661,<ALL>,<row present>,<row deleted>
69662,<ALL>,<row present>,<row deleted>
69663,<ALL>,<row present>,<row deleted>
69664,<ALL>,<row present>,<row deleted>
69666,<ALL>,<row present>,<row deleted>
69667,<ALL>,<row present>,<row deleted>
69669,<ALL>,<row present>,<row deleted>
69670,<ALL>,<row present>,<row deleted>
69672,<ALL>,<row present>,<row deleted>
69678,<ALL>,<row present>,<row deleted>
69699,<ALL>,<row present>,<row deleted>
69700,<ALL>,<row present>,<row deleted>
69701,<ALL>,<row present>,<row deleted>
69703,<ALL>,<row present>,<row deleted>
69704,<ALL>,<row present>,<row deleted>
69705,<ALL>,<row present>,<row deleted>
69707,<ALL>,<row present>,<row deleted>
69709,<ALL>,<row present>,<row deleted>
69710,<ALL>,<row present>,<row deleted>
69712,<ALL>,<row present>,<row deleted>
69713,<ALL>,<row present>,<row deleted>
69714,<ALL>,<row present>,<row deleted>
69715,<ALL>,<row present>,<row deleted>
69716,<ALL>,<row present>,<row deleted>
69717,<ALL>,<row present>,<row deleted>
69719,<ALL>,<row present>,<row deleted>
69720,<ALL>,<row present>,<row deleted>
69732,<ALL>,<row present>,<row deleted>
69755,<ALL>,<row present>,<row deleted>
69757,<ALL>,<row present>,<row deleted>
69766,<ALL>,<row present>,<row deleted>
69768,<ALL>,<row present>,<row deleted>
69769,<ALL>,<row present>,<row deleted>
69770,<ALL>,<row present>,<row deleted>
69771,<ALL>,<row present>,<row deleted>
69773,<ALL>,<row present>,<row deleted>
69775,<ALL>,<row present>,<row deleted>
69777,<ALL>,<row present>,<row deleted>
69789,<ALL>,<row present>,<row deleted>
69805,<ALL>,<row present>,<row deleted>
69806,<ALL>,<row present>,<row deleted>
69808,<ALL>,<row present>,<row deleted>
69809,<ALL>,<row present>,<row deleted>
69811,<ALL>,<row present>,<row deleted>
69812,<ALL>,<row present>,<row deleted>
69813,<ALL>,<row present>,<row deleted>
69814,<ALL>,<row present>,<row deleted>
69815,<ALL>,<row present>,<row deleted>
69817,<ALL>,<row present>,<row deleted>
69819,<ALL>,<row present>,<row deleted>
69820,<ALL>,<row present>,<row deleted>
69821,<ALL>,<row present>,<row deleted>
69822,<ALL>,<row present>,<row deleted>
69823,<ALL>,<row present>,<row deleted>
69824,<ALL>,<row present>,<row deleted>
69826,<ALL>,<row present>,<row deleted>
69827,<ALL>,<row present>,<row deleted>
69829,<ALL>,<row present>,<row deleted>
69831,<ALL>,<row present>,<row deleted>
69832,<ALL>,<row present>,<row deleted>
69833,<ALL>,<row present>,<row deleted>
69834,<ALL>,<row present>,<row deleted>
69835,<ALL>,<row present>,<row deleted>
69836,<ALL>,<row present>,<row deleted>
69837,<ALL>,<row present>,<row deleted>
69852,<ALL>,<row present>,<row deleted>
69857,<ALL>,<row present>,<row deleted>
69860,<ALL>,<row present>,<row deleted>
69861,<ALL>,<row present>,<row deleted>
69862,<ALL>,<row present>,<row deleted>
69863,<ALL>,<row present>,<row deleted>
69864,<ALL>,<row present>,<row deleted>
69865,<ALL>,<row present>,<row deleted>
69866,<ALL>,<row present>,<row deleted>
69867,<ALL>,<row present>,<row deleted>
69869,<ALL>,<row present>,<row deleted>
69870,<ALL>,<row present>,<row deleted>
69871,<ALL>,<row present>,<row deleted>
69873,<ALL>,<row present>,<row deleted>
69874,<ALL>,<row present>,<row deleted>
69875,<ALL>,<row present>,<row deleted>
69876,<ALL>,<row present>,<row deleted>
69879,<ALL>,<row present>,<row deleted>
69880,<ALL>,<row present>,<row deleted>
69881,<ALL>,<row present>,<row deleted>
69882,<ALL>,<row present>,<row deleted>
69885,<ALL>,<row present>,<row deleted>
69886,<ALL>,<row present>,<row deleted>
69888,<ALL>,<row present>,<row deleted>
69889,<ALL>,<row present>,<row deleted>
69890,<ALL>,<row present>,<row deleted>
69894,<ALL>,<row present>,<row deleted>
69895,<ALL>,<row present>,<row deleted>
69896,<ALL>,<row present>,<row deleted>
69897,<ALL>,<row present>,<row deleted>
69898,<ALL>,<row present>,<row deleted>
69900,<ALL>,<row present>,<row deleted>
69901,<ALL>,<row present>,<row deleted>
69902,<ALL>,<row present>,<row deleted>
69904,<ALL>,<row present>,<row deleted>
69905,<ALL>,<row present>,<row deleted>
69906,<ALL>,<row present>,<row deleted>
69907,<ALL>,<row present>,<row deleted>
69908,<ALL>,<row present>,<row deleted>
69909,<ALL>,<row present>,<row deleted>
69910,<ALL>,<row present>,<row deleted>
69911,<ALL>,<row present>,<row deleted>
69912,<ALL>,<row present>,<row deleted>
69913,<ALL>,<row present>,<row deleted>
69914,<ALL>,<row present>,<row deleted>
69915,<ALL>,<row present>,<row deleted>
69916,<ALL>,<row present>,<row deleted>
69917,<ALL>,<row present>,<row deleted>
69918,<ALL>,<row present>,<row deleted>
69919,<ALL>,<row present>,<row deleted>
69921,<ALL>,<row present>,<row deleted>
69922,<ALL>,<row present>,<row deleted>
69923,<ALL>,<row present>,<row deleted>
69924,<ALL>,<row present>,<row deleted>
69927,<ALL>,<row present>,<row deleted>
69928,<ALL>,<row present>,<row deleted>
69929,<ALL>,<row present>,<row deleted>
69930,<ALL>,<row present>,<row deleted>
69931,<ALL>,<row present>,<row deleted>
69932,<ALL>,<row present>,<row deleted>
69933,<ALL>,<row present>,<row deleted>
69934,<ALL>,<row present>,<row deleted>
69935,<ALL>,<row present>,<row deleted>
69936,<ALL>,<row present>,<row deleted>
69937,<ALL>,<row present>,<row deleted>
69938,<ALL>,<row present>,<row deleted>
69939,<ALL>,<row present>,<row deleted>
69940,<ALL>,<row present>,<row deleted>
69941,<ALL>,<row present>,<row deleted>
69942,<ALL>,<row present>,<row deleted>
69943,<ALL>,<row present>,<row deleted>
69945,<ALL>,<row present>,<row deleted>
69946,<ALL>,<row present>,<row deleted>
69947,<ALL>,<row present>,<row deleted>
69948,<ALL>,<row present>,<row deleted>
69952,<ALL>,<row present>,<row deleted>
69954,<ALL>,<row present>,<row deleted>
69955,<ALL>,<row present>,<row deleted>
69956,<ALL>,<row present>,<row deleted>
69957,<ALL>,<row present>,<row deleted>
69958,<ALL>,<row present>,<row deleted>
69960,<ALL>,<row present>,<row deleted>
69961,<ALL>,<row present>,<row deleted>
69962,<ALL>,<row present>,<row deleted>
69964,<ALL>,<row present>,<row deleted>
69965,<ALL>,<row present>,<row deleted>
69966,<ALL>,<row present>,<row deleted>
69967,<ALL>,<row present>,<row deleted>
69968,<ALL>,<row present>,<row deleted>
69969,<ALL>,<row present>,<row deleted>
69970,<ALL>,<row present>,<row deleted>
69974,<ALL>,<row present>,<row deleted>
69976,<ALL>,<row present>,<row deleted>
69978,<ALL>,<row present>,<row deleted>
69979,<ALL>,<row present>,<row deleted>
69980,<ALL>,<row present>,<row deleted>
69981,<ALL>,<row present>,<row deleted>
69982,<ALL>,<row present>,<row deleted>
69983,<ALL>,<row present>,<row deleted>
69984,<ALL>,<row present>,<row deleted>
69987,<ALL>,<row present>,<row deleted>
69988,<ALL>,<row present>,<row deleted>
69990,<ALL>,<row present>,<row deleted>
69991,<ALL>,<row present>,<row deleted>
69993,<ALL>,<row present>,<row deleted>
69995,<ALL>,<row present>,<row deleted>
69996,<ALL>,<row present>,<row deleted>
69999,<ALL>,<row present>,<row deleted>
70000,<ALL>,<row present>,<row deleted>
70001,<ALL>,<row present>,<row deleted>
70002,<ALL>,<row present>,<row deleted>
70003,<ALL>,<row present>,<row deleted>
70004,<ALL>,<row present>,<row deleted>
70009,<ALL>,<row present>,<row deleted>
70010,<ALL>,<row present>,<row deleted>
70011,<ALL>,<row present>,<row deleted>
70012,<ALL>,<row present>,<row deleted>
70013,<ALL>,<row present>,<row deleted>
70014,<ALL>,<row present>,<row deleted>
70015,<ALL>,<row present>,<row deleted>
70016,<ALL>,<row present>,<row deleted>
70017,<ALL>,<row present>,<row deleted>
70018,<ALL>,<row present>,<row deleted>
70019,<ALL>,<row present>,<row deleted>
70020,<ALL>,<row present>,<row deleted>
70021,<ALL>,<row present>,<row deleted>
70022,<ALL>,<row present>,<row deleted>
70023,<ALL>,<row present>,<row deleted>
70024,<ALL>,<row present>,<row deleted>
70025,<ALL>,<row present>,<row deleted>
70027,<ALL>,<row present>,<row deleted>
70028,<ALL>,<row present>,<row deleted>
70041,<ALL>,<row present>,<row deleted>
70047,<ALL>,<row present>,<row deleted>
70049,<ALL>,<row present>,<row deleted>
70050,<ALL>,<row present>,<row deleted>
70052,<ALL>,<row present>,<row deleted>
70056,<ALL>,<row present>,<row deleted>
70057,<ALL>,<row present>,<row deleted>
70058,<ALL>,<row present>,<row deleted>
70062,<ALL>,<row present>,<row deleted>
70063,<ALL>,<row present>,<row deleted>
70064,<ALL>,<row present>,<row deleted>
70065,<ALL>,<row present>,<row deleted>
70066,<ALL>,<row present>,<row deleted>
70068,<ALL>,<row present>,<row deleted>
70070,<ALL>,<row present>,<row deleted>
70072,<ALL>,<row present>,<row deleted>
70073,<ALL>,<row present>,<row deleted>
70074,<ALL>,<row present>,<row deleted>
70076,<ALL>,<row present>,<row deleted>
70077,<ALL>,<row present>,<row deleted>
70078,<ALL>,<row present>,<row deleted>
70080,<ALL>,<row present>,<row deleted>
70082,<ALL>,<row present>,<row deleted>
70084,<ALL>,<row present>,<row deleted>
70085,<ALL>,<row present>,<row deleted>
70086,<ALL>,<row present>,<row deleted>
70088,<ALL>,<row present>,<row deleted>
70089,<ALL>,<row present>,<row deleted>
70090,<ALL>,<row present>,<row deleted>
70091,<ALL>,<row present>,<row deleted>
70093,<ALL>,<row present>,<row deleted>
70094,<ALL>,<row present>,<row deleted>
70095,<ALL>,<row present>,<row deleted>
70096,<ALL>,<row present>,<row deleted>
70098,<ALL>,<row present>,<row deleted>
70099,<ALL>,<row present>,<row deleted>
70100,<ALL>,<row present>,<row deleted>
70101,<ALL>,<row present>,<row deleted>
70102,<ALL>,<row present>,<row deleted>
70103,<ALL>,<row present>,<row deleted>
70119,<ALL>,<row present>,<row deleted>
70126,<ALL>,<row present>,<row deleted>
70128,<ALL>,<row present>,<row deleted>
70158,<ALL>,<row present>,<row deleted>
70177,<ALL>,<row present>,<row deleted>
70179,<ALL>,<row present>,<row deleted>
70180,<ALL>,<row present>,<row deleted>
70181,<ALL>,<row present>,<row deleted>
70182,<ALL>,<row present>,<row deleted>
70183,<ALL>,<row present>,<row deleted>
70184,<ALL>,<row present>,<row deleted>
70185,<ALL>,<row present>,<row deleted>
70186,<ALL>,<row present>,<row deleted>
70187,<ALL>,<row present>,<row deleted>
70188,<ALL>,<row present>,<row deleted>
70190,<ALL>,<row present>,<row deleted>
70192,<ALL>,<row present>,<row deleted>
70193,<ALL>,<row present>,<row deleted>
70194,<ALL>,<row present>,<row deleted>
70198,<ALL>,<row present>,<row deleted>
70199,<ALL>,<row present>,<row deleted>
70203,<ALL>,<row present>,<row deleted>
70206,<ALL>,<row present>,<row deleted>
70209,<ALL>,<row present>,<row deleted>
70210,<ALL>,<row present>,<row deleted>
70212,<ALL>,<row present>,<row deleted>
70214,<ALL>,<row present>,<row deleted>
70216,<ALL>,<row present>,<row deleted>
70217,<ALL>,<row present>,<row deleted>
70218,<ALL>,<row present>,<row deleted>
70219,<ALL>,<row present>,<row deleted>
70220,<ALL>,<row present>,<row deleted>
70221,<ALL>,<row present>,<row deleted>
70223,<ALL>,<row present>,<row deleted>
70224,<ALL>,<row present>,<row deleted>
70225,<ALL>,<row present>,<row deleted>
70227,<ALL>,<row present>,<row deleted>
70228,<ALL>,<row present>,<row deleted>
70229,<ALL>,<row present>,<row deleted>
70230,<ALL>,<row present>,<row deleted>
70231,<ALL>,<row present>,<row deleted>
70240,<ALL>,<row present>,<row deleted>
70257,<ALL>,<row present>,<row deleted>
70259,<ALL>,<row present>,<row deleted>
70260,<ALL>,<row present>,<row deleted>
70261,<ALL>,<row present>,<row deleted>
70262,<ALL>,<row present>,<row deleted>
70264,<ALL>,<row present>,<row deleted>
70265,<ALL>,<row present>,<row deleted>
70266,<ALL>,<row present>,<row deleted>
70267,<ALL>,<row present>,<row deleted>
70285,<ALL>,<row present>,<row deleted>
70286,<ALL>,<row present>,<row deleted>
70293,<ALL>,<row present>,<row deleted>
70294,<ALL>,<row present>,<row deleted>
70295,<ALL>,<row present>,<row deleted>
70296,<ALL>,<row present>,<row deleted>
70297,<ALL>,<row present>,<row deleted>
70298,<ALL>,<row present>,<row deleted>
70299,<ALL>,<row present>,<row deleted>
70300,<ALL>,<row present>,<row deleted>
70302,<ALL>,<row present>,<row deleted>
70303,<ALL>,<row present>,<row deleted>
70304,<ALL>,<row present>,<row deleted>
70306,<ALL>,<row present>,<row deleted>
70308,<ALL>,<row present>,<row deleted>
70309,<ALL>,<row present>,<row deleted>
70310,<ALL>,<row present>,<row deleted>
70311,<ALL>,<row present>,<row deleted>
70312,<ALL>,<row present>,<row deleted>
70314,<ALL>,<row present>,<row deleted>
70315,<ALL>,<row present>,<row deleted>
70317,<ALL>,<row present>,<row deleted>
70318,<ALL>,<row present>,<row deleted>
70319,<ALL>,<row present>,<row deleted>
70321,<ALL>,<row present>,<row deleted>
70329,<ALL>,<row present>,<row deleted>
70335,<ALL>,<row present>,<row deleted>
70340,<ALL>,<row present>,<row deleted>
70342,<ALL>,<row present>,<row deleted>
70346,<ALL>,<row present>,<row deleted>
70347,<ALL>,<row present>,<row deleted>
70351,<ALL>,<row present>,<row deleted>
70352,<ALL>,<row present>,<row deleted>
70354,<ALL>,<row present>,<row deleted>
70355,<ALL>,<row present>,<row deleted>
70356,<ALL>,<row present>,<row deleted>
70357,<ALL>,<row present>,<row deleted>
70358,<ALL>,<row present>,<row deleted>
70360,<ALL>,<row present>,<row deleted>
70388,<ALL>,<row present>,<row deleted>
70389,<ALL>,<row present>,<row deleted>
70390,<ALL>,<row present>,<row deleted>
70391,<ALL>,<row present>,<row deleted>
70397,<ALL>,<row present>,<row deleted>
70398,<ALL>,<row present>,<row deleted>
70399,<ALL>,<row present>,<row deleted>
70400,<ALL>,<row present>,<row deleted>
70402,<ALL>,<row present>,<row deleted>
70405,<ALL>,<row present>,<row deleted>
70409,<ALL>,<row present>,<row deleted>
70410,<ALL>,<row present>,<row deleted>
70411,<ALL>,<row present>,<row deleted>
70412,<ALL>,<row present>,<row deleted>
70413,<ALL>,<row present>,<row deleted>
70414,<ALL>,<row present>,<row deleted>
70416,<ALL>,<row present>,<row deleted>
70418,<ALL>,<row present>,<row deleted>
70419,<ALL>,<row present>,<row deleted>
70420,<ALL>,<row present>,<row deleted>
70421,<ALL>,<row present>,<row deleted>
70422,<ALL>,<row present>,<row deleted>
70423,<ALL>,<row present>,<row deleted>
70424,<ALL>,<row present>,<row deleted>
70425,<ALL>,<row present>,<row deleted>
70426,<ALL>,<row present>,<row deleted>
70427,<ALL>,<row present>,<row deleted>
70428,<ALL>,<row present>,<row deleted>
70429,<ALL>,<row present>,<row deleted>
70430,<ALL>,<row present>,<row deleted>
70431,<ALL>,<row present>,<row deleted>
70443,<ALL>,<row present>,<row deleted>
70453,<ALL>,<row present>,<row deleted>
70455,<ALL>,<row present>,<row deleted>
70456,<ALL>,<row present>,<row deleted>
70458,<ALL>,<row present>,<row deleted>
70459,<ALL>,<row present>,<row deleted>
70460,<ALL>,<row present>,<row deleted>
70462,<ALL>,<row present>,<row deleted>
70463,<ALL>,<row present>,<row deleted>
70464,<ALL>,<row present>,<row deleted>
70465,<ALL>,<row present>,<row deleted>
70466,<ALL>,<row present>,<row deleted>
70468,<ALL>,<row present>,<row deleted>
70469,<ALL>,<row present>,<row deleted>
70470,<ALL>,<row present>,<row deleted>
70471,<ALL>,<row present>,<row deleted>
70472,<ALL>,<row present>,<row deleted>
70473,<ALL>,<row present>,<row deleted>
70474,<ALL>,<row present>,<row deleted>
70475,<ALL>,<row present>,<row deleted>
70476,<ALL>,<row present>,<row deleted>
70477,<ALL>,<row present>,<row deleted>
70478,<ALL>,<row present>,<row deleted>
70479,<ALL>,<row present>,<row deleted>
70480,<ALL>,<row present>,<row deleted>
70481,<ALL>,<row present>,<row deleted>
70482,<ALL>,<row present>,<row deleted>
70483,<ALL>,<row present>,<row deleted>
70484,<ALL>,<row present>,<row deleted>
70485,<ALL>,<row present>,<row deleted>
70486,<ALL>,<row present>,<row deleted>
70487,<ALL>,<row present>,<row deleted>
70489,<ALL>,<row present>,<row deleted>
70490,<ALL>,<row present>,<row deleted>
70491,<ALL>,<row present>,<row deleted>
70492,<ALL>,<row present>,<row deleted>
70493,<ALL>,<row present>,<row deleted>
70494,<ALL>,<row present>,<row deleted>
70495,<ALL>,<row present>,<row deleted>
70496,<ALL>,<row present>,<row deleted>
70497,<ALL>,<row present>,<row deleted>
70498,<ALL>,<row present>,<row deleted>
70499,<ALL>,<row present>,<row deleted>
70501,<ALL>,<row present>,<row deleted>
70502,<ALL>,<row present>,<row deleted>
70503,<ALL>,<row present>,<row deleted>
70504,<ALL>,<row present>,<row deleted>
70505,<ALL>,<row present>,<row deleted>
70506,<ALL>,<row present>,<row deleted>
70507,<ALL>,<row present>,<row deleted>
70508,<ALL>,<row present>,<row deleted>
70510,<ALL>,<row present>,<row deleted>
70511,<ALL>,<row present>,<row deleted>
70512,<ALL>,<row present>,<row deleted>
70513,<ALL>,<row present>,<row deleted>
70514,<ALL>,<row present>,<row deleted>
70515,<ALL>,<row present>,<row deleted>
70516,<ALL>,<row present>,<row deleted>
70517,<ALL>,<row present>,<row deleted>
70518,<ALL>,<row present>,<row deleted>
70519,<ALL>,<row present>,<row deleted>
70520,<ALL>,<row present>,<row deleted>
70521,<ALL>,<row present>,<row deleted>
70522,<ALL>,<row present>,<row deleted>
70523,<ALL>,<row present>,<row deleted>
70524,<ALL>,<row present>,<row deleted>
70525,<ALL>,<row present>,<row deleted>
70526,<ALL>,<row present>,<row deleted>
70540,<ALL>,<row present>,<row deleted>
70550,<ALL>,<row present>,<row deleted>
70551,<ALL>,<row present>,<row deleted>
70562,<ALL>,<row present>,<row deleted>
70563,<ALL>,<row present>,<row deleted>
70565,<ALL>,<row present>,<row deleted>
70592,<ALL>,<row present>,<row deleted>
70594,<ALL>,<row present>,<row deleted>
70595,<ALL>,<row present>,<row deleted>
70596,<ALL>,<row present>,<row deleted>
70597,<ALL>,<row present>,<row deleted>
70599,<ALL>,<row present>,<row deleted>
70602,<ALL>,<row present>,<row deleted>
70603,<ALL>,<row present>,<row deleted>
70606,<ALL>,<row present>,<row deleted>
70607,<ALL>,<row present>,<row deleted>
70608,<ALL>,<row present>,<row deleted>
70609,<ALL>,<row present>,<row deleted>
70610,<ALL>,<row present>,<row deleted>
70611,<ALL>,<row present>,<row deleted>
70612,<ALL>,<row present>,<row deleted>
70614,<ALL>,<row present>,<row deleted>
70615,<ALL>,<row present>,<row deleted>
70616,<ALL>,<row present>,<row deleted>
70617,<ALL>,<row present>,<row deleted>
70618,<ALL>,<row present>,<row deleted>
70619,<ALL>,<row present>,<row deleted>
70620,<ALL>,<row present>,<row deleted>
70623,<ALL>,<row present>,<row deleted>
70624,<ALL>,<row present>,<row deleted>
70634,<ALL>,<row present>,<row deleted>
70635,<ALL>,<row present>,<row deleted>
70636,<ALL>,<row present>,<row deleted>
70637,<ALL>,<row present>,<row deleted>
70638,<ALL>,<row present>,<row deleted>
70639,<ALL>,<row present>,<row deleted>
70640,<ALL>,<row present>,<row deleted>
70641,<ALL>,<row present>,<row deleted>
70643,<ALL>,<row present>,<row deleted>
70644,<ALL>,<row present>,<row deleted>
70646,<ALL>,<row present>,<row deleted>
70647,<ALL>,<row present>,<row deleted>
70650,<ALL>,<row present>,<row deleted>
70651,<ALL>,<row present>,<row deleted>
70652,<ALL>,<row present>,<row deleted>
70654,<ALL>,<row present>,<row deleted>
70656,<ALL>,<row present>,<row deleted>
70683,<ALL>,<row present>,<row deleted>
70703,<ALL>,<row present>,<row deleted>
70706,<ALL>,<row present>,<row deleted>
70707,<ALL>,<row present>,<row deleted>
70712,<ALL>,<row present>,<row deleted>
70713,<ALL>,<row present>,<row deleted>
70715,<ALL>,<row present>,<row deleted>
70716,<ALL>,<row present>,<row deleted>
70717,<ALL>,<row present>,<row deleted>
70718,<ALL>,<row present>,<row deleted>
70719,<ALL>,<row present>,<row deleted>
70720,<ALL>,<row present>,<row deleted>
70721,<ALL>,<row present>,<row deleted>
70722,<ALL>,<row present>,<row deleted>
70724,<ALL>,<row present>,<row deleted>
70727,<ALL>,<row present>,<row deleted>
70728,<ALL>,<row present>,<row deleted>
70730,<ALL>,<row present>,<row deleted>
70731,<ALL>,<row present>,<row deleted>
70732,<ALL>,<row present>,<row deleted>
70733,<ALL>,<row present>,<row deleted>
70734,<ALL>,<row present>,<row deleted>
70735,<ALL>,<row present>,<row deleted>
70736,<ALL>,<row present>,<row deleted>
70737,<ALL>,<row present>,<row deleted>
70738,<ALL>,<row present>,<row deleted>
70739,<ALL>,<row present>,<row deleted>
70740,<ALL>,<row present>,<row deleted>
70745,<ALL>,<row present>,<row deleted>
70746,<ALL>,<row present>,<row deleted>
70747,<ALL>,<row present>,<row deleted>
70748,<ALL>,<row present>,<row deleted>
70749,<ALL>,<row present>,<row deleted>
70779,<ALL>,<row present>,<row deleted>
70787,<ALL>,<row present>,<row deleted>
70788,<ALL>,<row present>,<row deleted>
70793,<ALL>,<row present>,<row deleted>
70802,<ALL>,<row present>,<row deleted>
70805,<ALL>,<row present>,<row deleted>
70806,<ALL>,<row present>,<row deleted>
70808,<ALL>,<row present>,<row deleted>
70810,<ALL>,<row present>,<row deleted>
70813,<ALL>,<row present>,<row deleted>
70814,<ALL>,<row present>,<row deleted>
70815,<ALL>,<row present>,<row deleted>
70816,<ALL>,<row present>,<row deleted>
70817,<ALL>,<row present>,<row deleted>
70819,<ALL>,<row present>,<row deleted>
70820,<ALL>,<row present>,<row deleted>
70825,<ALL>,<row present>,<row deleted>
70826,<ALL>,<row present>,<row deleted>
70829,<ALL>,<row present>,<row deleted>
70832,<ALL>,<row present>,<row deleted>
70833,<ALL>,<row present>,<row deleted>
70834,<ALL>,<row present>,<row deleted>
70837,<ALL>,<row present>,<row deleted>
70838,<ALL>,<row present>,<row deleted>
70839,<ALL>,<row present>,<row deleted>
70840,<ALL>,<row present>,<row deleted>
70841,<ALL>,<row present>,<row deleted>
70843,<ALL>,<row present>,<row deleted>
70844,<ALL>,<row present>,<row deleted>
70848,<ALL>,<row present>,<row deleted>
70849,<ALL>,<row present>,<row deleted>
70850,<ALL>,<row present>,<row deleted>
70851,<ALL>,<row present>,<row deleted>
70852,<ALL>,<row present>,<row deleted>
70853,<ALL>,<row present>,<row deleted>
70854,<ALL>,<row present>,<row deleted>
70855,<ALL>,<row present>,<row deleted>
70857,<ALL>,<row present>,<row deleted>
70858,<ALL>,<row present>,<row deleted>
70859,<ALL>,<row present>,<row deleted>
70860,<ALL>,<row present>,<row deleted>
70861,<ALL>,<row present>,<row deleted>
70874,<ALL>,<row present>,<row deleted>
70876,<ALL>,<row present>,<row deleted>
70877,<ALL>,<row present>,<row deleted>
70879,<ALL>,<row present>,<row deleted>
70880,<ALL>,<row present>,<row deleted>
70881,<ALL>,<row present>,<row deleted>
70883,<ALL>,<row present>,<row deleted>
70884,<ALL>,<row present>,<row deleted>
70887,<ALL>,<row present>,<row deleted>
70890,<ALL>,<row present>,<row deleted>
70891,<ALL>,<row present>,<row deleted>
70895,<ALL>,<row present>,<row deleted>
70897,<ALL>,<row present>,<row deleted>
70898,<ALL>,<row present>,<row deleted>
70900,<ALL>,<row present>,<row deleted>
70903,<ALL>,<row present>,<row deleted>
70904,<ALL>,<row present>,<row deleted>
70905,<ALL>,<row present>,<row deleted>
70906,<ALL>,<row present>,<row deleted>
70907,<ALL>,<row present>,<row deleted>
70908,<ALL>,<row present>,<row deleted>
70909,<ALL>,<row present>,<row deleted>
70916,<ALL>,<row present>,<row deleted>
70922,<ALL>,<row present>,<row deleted>
70924,<ALL>,<row present>,<row deleted>
70926,<ALL>,<row present>,<row deleted>
70927,<ALL>,<row present>,<row deleted>
70928,<ALL>,<row present>,<row deleted>
70929,<ALL>,<row present>,<row deleted>
70939,<ALL>,<row present>,<row deleted>
70940,<ALL>,<row present>,<row deleted>
70941,<ALL>,<row present>,<row deleted>
70942,<ALL>,<row present>,<row deleted>
70943,<ALL>,<row present>,<row deleted>
70944,<ALL>,<row present>,<row deleted>
70946,<ALL>,<row present>,<row deleted>
70947,<ALL>,<row present>,<row deleted>
70948,<ALL>,<row present>,<row deleted>
70949,<ALL>,<row present>,<row deleted>
70950,<ALL>,<row present>,<row deleted>
70953,<ALL>,<row present>,<row deleted>
70954,<ALL>,<row present>,<row deleted>
70955,<ALL>,<row present>,<row deleted>
70956,<ALL>,<row present>,<row deleted>
