row_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
115721,City Hotel,0,157,2017,July,27,8,1,1,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,86.63,0,0,Check-Out,1499644800
115722,City Hotel,0,158,2017,July,27,6,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,,0,Transient,116.1,0,0,Check-Out,2017-07-10
115723,City Hotel,0,165,2017,July,27,7,1,2,3,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,89.1,0,1,Check-Out,2017-07-10
115724,City Hotel,0,234,2017,July,27,6,1,3,2O,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,68.61,0,1,Check-Out,2017-07-10
115725,City Hotel,0,172,2017,July,27,6,1,3,1,0.0,0,SC,DEU,N/A,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,0,Check-Out,2017-07-10
115726,City Hotel,0,171,2017,July,27,7,1,2,2O,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,7133.61,0,0,Check-Out,2017-07-10
115727,City Hotel,0,171,2017,July,27,7,1,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,111.6,0,0,Check-Out,2017-07-10
115728,City Hotel,0,171,2017,July,27,7,1,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,111.6,0,0,Check-Out,2017-07-10
115729,City Hotel,0,171,2017,July,27,6,1,3,2,unknown,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,68.61,0,1,Check-Out,2017-07-10
115730,City Hotel,0,0,2017,July,28,9,1,0,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1,Check-Out,2017-07-10
115731,City Hotel,0,171,2017,July,27,7,1,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,111.6,0,0,Check-Out,2017-07-10
115732,City Hotel,0,168,2017,July,27,5,1,4,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,80.1,0,1,Check-Out,2017-07-10
115733,City Hotel,0,91,2017,July,27,8,1,1,2O,0.0,21,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Dpeosit,9.0,,0,Transient,150.0,0,3,Check-Out,2017-07-10
115734,CityH otel,0,211,2017,July,27,8,1,1,2,0.0,0,HB,N/A,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,103.1,0,1,Check-Out,10/07/2017
115735,City Hotel,0,180,2017,July,27,7,1,2,2,0.0,0,BB, ,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,89.1,0,0,Check-Out,"July 10, 2017"
115736,City Hotel,0,71,2017,July,27,7,1,2,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,150.0,0,1,Check-Out,2017-07-10
115737,City Hotel,0,180,2017,July,27,7,1,2,2,0.0,0,unknown,,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,89.1,0,0,Check-Out,1499644800
115738,City Hotel,0,182,2017,July,27,2,3,5,2,0.0,0,HB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,143.1,0,1,Check-Out,2017-07-10
115739,City Hotel,0,71,2017,July,27,7,1,2,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,4,No Deposit,9.0,,0,Transient,200.0,0,1,Check-Out,2017-07-10
115740,City Hotel,0,177,2017,July,27,6,1,3,2,unknown,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,89.1,0,0,Check-Out,2017-07-10
115741,City  Hotel,0,131,2017,July,27,6,1,3,2,0.0,0,SC,NA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,0,Check-Out,2017/07/10
115742,City Hotel,0,5,2017,July,28,9,1,0,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,198.0,0,0,Check-Out,2017-07-10
115743,City Hotel,0,1j5,2017,July,27,6,1,3,1,1.0,0,,CHN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Tranisent,155.0,0,2,Check-Out,2017-07-10
115744,City Hotel,0,5S,2017,July,28,9,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,126.0,0,0,Check-Out,2017-07-10
115745,City Hotl,0,18,2017,July,27,6,1,3,1,1.0,0,BB, ,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,160.0,0,2,Check-Out,"July 10, 2017"
115746,City Hotel,0,122,2017,July,27,7,1,2,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,1,0,Check-Out,2017-07-10
115747,City Hotel,0,122,2017,July,27,7,1,2,2O,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,108.0,0,0,Check-Out,2017-07-10
115748,CityH otel,0,247,2017,July,27,8,1,1,2,0.0,0,unknown,N/A,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,1,Check-Out,2017/07/10
115749,City Hotel,0,231,2017,July,27,6,1,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,N/A,,0,Transient,65.18,0,1,Check-Out,2017-07-10
115750,City Hotel,0,206,2017,July,27,3,2,5,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1,Check-Out,2017-07-10
115751,City Hotel,0,157,2017,July,27,8,1,1,2,0.0,26,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,86.63,0,0,Check-Out,2017-07-10
115752,City Hotl,0,96,2017,July,27,7,1,2,2O,0.0,0,,N/A,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient-Party,116.0,0,1,Check-Out,07/10/2017
115753,City Hotel,0,153,2017,July,27,8,1,1,2, ,0,BB,BRA,,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,154.0,0,2,Check-Out,2017-07-10
115754,City Hotel,0,29,2017,July,27,7,1,2,2,0.0,0,SC,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient-Party,140.0,0,1,Check-Out,2017-07-10
115755,City Hotel,0,29,2017,July,27,7,1,2,2,0.0,0,SC,GBR,,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient-Party,140.0,0,1,Check-Out,2017-07-10
115756,City Hotel,0,18,2017,July,27,6,1,816,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,160.0,0,2,Check-Out,2017-07-10
115757,City Hotel,0,29,2017,July,28,9,1,0,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,,,0,Transient,79.0,0,0,Check-Out,2017-07-10
115758,City Hotel,0,65,2017,July,28,10,1,1,2,2.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,1,No Deposit,14.0,,0,Transient,18.0,0,0,Check-Out,2017-07-12
115759,City Hotel,0,152,2017,July,28,9,2,0,2,1.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,2,Check-Out,2017-07-11
115760,City Hotel,0,34,2017,July,28,9,2,0,3,NA,39,BB,IND, ,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,129.0,0,1,Check-Out,2017-07-11
115761,City Hotel,0,34,2017,July,28,9,2,0,3,0.0,0,BB,IND,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,N/A,,0,Transient,129.0,0,0,Check-Out,2017-07-11
115762,  City Hotel ,0,200,2017,July,27,4,2,5,2,0.0,0,BB,N/A,Direct,Direct,0,0,0,A,A,0,No Deosit,14.0,,0,Transient,89.1,0,2,Check-Out,11-Jul-2017
115763,City Hotel,0,56,2017,July,27,8,2,1,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,133.33,0,1,Check-Out,11/07/2017
115764,City Hotel,0,73,2017,July,27,8,2,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Dpeosit,9.0,,0,Transient,150.0,0,2,Check-Out,2017-07-11
115765,City Hotel,0,125,2017,July,28,10,1,0,3,0.0,0,,PRT,Direct,Direct,0,0,0,D,D,0,NO DEPOSIt,14.0,,0,Transient,170.5,0,0,Check-Out,2017-07-11
115766,City Hotel,0,0,2017,July,28,10,1,0,2,0.0,0,SC,VEN,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,9.0,,0,Transient,140.0,0,1,Check-Out,2017-07-11
115767,City Hotel,0,155,2017,July,27,3,3,5,2,0.0,0,unknown,HUN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,116.1,0,1,Check-Out,2017-07-11
115768,City Hotel,0,173,2017,July,28,9,2,0,2O,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,0,Check-Out,2017-07-11
115769,City Hotel,0,187,2017,July,28,9,2,0,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,8642.7,0,1,Check-Out,2017-07-11
115770,City Hotel,0,169,2017,July,28,10,1,0,2O,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,125.1,0,2,Check-Out,2017-07-11
115771,City Hotel,0,175,2017,July,28,9,2,0,2, ,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9.0,,0,Transient,179.1,0,0,Check-Out,2017-07-11
115772,City Hotel,0,158,2017,July,27,8,2,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,1,Check-Out,2017-07-11
115773,City Hotel,0,0,2017,July,28,10,1,0,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,9.0,,0,Transient,140.0,0,2,Check-Out,2017-07-11
115774,City Hotel,0,187,2017,July,27,4,2,5,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,107.1,0,1,Check-Out,2017-07-11
115775,City Hotel,0,89,2017,July,28,9,2,0,2,N/A,0,SC,FIN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,71.1,0,1,Check-Out,2017-07-11
115776,City  Hotel,0,153,2017,July,27,8,2,1,2,0.0,0,NA,N/A,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,152.1,0,0,Check-Out,11/07/2017
115777,City Hotel,0,19,2017,July,27,7,2,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1,Check-Out,2017-07-11
115778,City Hotel,0,153,2017,July,27,8,2,1,3,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,116.1,0,1,Check-Out,2017-07-11
115779,City Hotel,0,75,2017,July,27,8,2,1,2,,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1,Check-Out,2017-07-11
115780,City Hotel,0,28,2017,July,28,9,2,0,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,149.0,0,1,Check-Out,2017-07-11
115781,City Hotel,0,75l,2017,July,27,4,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,150.0,0,1,Check-Out,2017-07-11
115782,City Hotel,0,179O,2017,July,27,6,2,3,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,147.9,0,1,Check-Out,2017-07-11
115783,City Hotel,0,81,2017,July,27,7,2,2,2S,0.0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,129.0,0,1,Check-Out,2017-07-11
115784,City Hotel,0,80,2017,July,27,7,2,2,3,2.0,0,BB,ESP,Direct,Direct,0,0,0,G,G,0,No Deposit,14.0,,0,Transient,297.25,0,0,Check-Out,2017-07-11
115785,City Hotel,0,222,2017,July,27,7,2,2,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,1,Check-Out,2017-07-11
115786,City Hotel,0,131,2017,July,27,6,2,3,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,  Transient-Party ,89.1,0,0,Check-Out,2017-07-11
115787,CCity Hotel,0,131,2017,July,27,6,2,3,2,0.0,0,SC,N/A,unknown,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,89.1,0,0,Check-Out,2017/07/11
115788,City Hotel,0,290,2017,July,27,3,3,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1,Check-Out,2017-07-11
115789,City Hotel,0,290,2017,July,27,3,3,5,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.9,0,1,Check-Out,2017-07-11
115790,City Hotel,0,170,2017,July,27,8,2,1,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,,0,Transient-Party,152.1,0,1,Check-Out,2017-07-11
115791,City Hotel,0,171,2017,July,27,8,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Depoit,,,0,Transient,84.92,0,0,Check-Out,2017-07-11
115792,City Hotel,0,170,2017,July,27,8,2,1,3,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,89.1,0,3,Check-Out,2017-07-11
115793,City Hotel,0,281,2017,July,27,6,2,3,2,0.0,0,,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,121.0,,0,Transient,75.65,0,1,Check-Out,2017-07-11
115794,City Hotel,0,246,2017,July,28,10,1,0,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,107.1,0,1,Check-Out,2017-07-11
115795,City Hotel,0,166,2017,July,27,8,2,1,3,,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,42.0,,0,Transient,121.68,0,1,Check-Out,2017-07-11
115796,City Hotel,0,206,2017,July,28,9,2,0,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,2,Check-Out,2017-07-11
115797,City Hotel,0,98,2017,July,28,9,2,210,1,1.0,0,BB,CHE, ,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient-Party,108.0,0,2,Check-Out,2017-07-11
115798,City Hotel,0,180,2017,July,27,4,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,80.1,0,1,Check-Out,2017-07-11
115799,City Hotel,0,1,2017,July,28,10,1,0,2,3.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,264.44,0,1,Check-Out,2017-07-11
115800,City Hotel,0,115,2017,July,27,6,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,N oDeposit,9.0,,0,Transient,135.0,0,1,Check-Out,2017-07-11
115801,City Hotel,0,263,2017,July,27,6,2,3,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,166.05,0,2,Check-Out,2017-07-11
115802,City Hotel,0,187,2017,July,27,7,2,2,2, ,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,2,Check-Out,2017-07-11
115803,City Hotel,0,49,2017,July,27,8,2,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1,Check-Out,2017-07-11
115804,City Hotel,0,76,2017,July,28,9,2,0,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,220.0,0,2,Check-Out,2017-07-11
115805,City Hotel,0,11,2017,July,28,9,2,0,2,0.0,0,BB,SVK,Online TA,TA/TO,0,0,0,A,A,0,No eDposit,9.0,,0,Transient,160.0,0,1,Check-Out,2017-07-11
115806,City Hotel,0,160,2017,July,27,4,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,80.1,0,0,Check-Out,2017-07-11
115807,City Hotel,0,53,2017,July,27,8,2,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1,Check-Out,2017-07-11
115808,City Hotel,0,9,2017,July,28,9,2,0,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,3,No Deposit,14.0,,0,ransient,184.0,0,1,Check-Out,2017-07-11
115809,  City Hotel ,0,90,2017,July,28,9,2,0,2,0.0,0,BB,N/A,Direct,Direct,0,0,0,E,D,0,No Deposit,14.0,,0,Transient,175.0,0,3,Check-Out,1499731200
115810,City Hotel,0,163,2017,July,27,7,2,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,1,Check-Out,2017-07-11
115811,City Hotel,0,174O,2017,July,27,7,2,2,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1,Check-Out,2017-07-11
115812,City Hotel,0,132,2017,July,27,8,2,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,2,Check-Out,2017-07-11
115813,City Hotel,0,68,2017,July,28,10,1,0,2,NA,0,SC,GBR,Online TA,TA/TO,0,0,0,A,D,0,  No Deposit ,,,0,Transient,100.0,0,1,Check-Out,2017-07-11
115814,City Hotel,0,90,2017,July,28,9,2,0,1j,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,D,1,No Deposit,14.0,,0,Transient,108.0,0,0,Check-Out,2017-07-11
115815,City Hotel,0,134,2017,July,28,9,2,0,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,N/A,,0,Transient,89.1,0,0,Check-Out,2017-07-11
115816,City Hotel,0,84,2017,July,28,10,1,0,2,,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,2,Check-Out,2017-07-11
115817,City Hotel,0,83,2017,July,28,9,2,0,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,N/A,,0,Transient,190.0,0,2,Check-Out,2017-07-11
115818,City Hotel,0,98,2017,July,28,9,2,0,1,1.0,0,unknown,CHE,,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient-Party,108.0,0,2,Check-Out,2017-07-11
115819,City Hotel,0,17€2,2017,July,27,7,2,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,0,Check-Out,07/11/2017
115820,  City Hotel ,0,37,2017,July,28,9,2,0,2,0.0,0,BB,,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,155.0,0,0,Check-Out,11/07/2017
115821,City Hotel,0,74j,2017,July,27,8,2,1,2,0.0,0,,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1,Check-Out,2017-07-11
115822,City Hotel,0,70,2017,July,28,11,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,,,0,Group,120.0,0,1,Check-Out,1499817600
115823,City Hotel,0,70,2017,July,28,11,0,1,2,N/A,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit, ,,0,Group,120.0,0,1,Check-Out,2017-07-12
115824,City Hotel,0,74,2017,July,27,8,2,1,2O,0.0,0,SC,,N/A,TA/TO,0,0,0,A,C,0,No Deposit,9.0,,0,Transient,120.0,0,1,Check-Out,11-Jul-2017
115825,City Hotel,0,15,2017,July,28,9,2,0,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Dpeosit,unknown,,0,  Transient ,140.0,0,1,Check-Out,2017-07-11
115826,City Hotel,0,61,2017,July,27,3,3,6,1,1.0,0,BB,NOR,Online TA,TA/TO,0,0,0,B,A,2,No Deposit,9.0,,0,Transiennt,94.8,0,0,Check-Out,2017-07-12
115827,City Hotel,0,61,2017,July,27,3,3,6,1,0.0,0,BB,NOR,unknown,TA/TO,0,0,0,B,A,1,No Deposit,9.0,,0,Transient,94.8,0,0,Check-Out,2017-07-12
115828,City Hotel,0,64,2017,July,28,9,2,1,2,0.0,0,BB,DNK,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,42.0,,0,Transient,103.5,0,1,Check-Out,2017-07-12
115829,City Hotel,0,169,2017,July,28,9,2,1,2,0.0,0,NA,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,74.61,0,1,Check-Out,2017-07-12
115830,City Hotel,0,92,2017,July,27,8,2,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,2,Check-Out,2017-07-12
115831,City Htel,0,169,2017,July,28,9,2,1,2,0.0,0,SC,unknown,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,68.61,0,1,Check-Out,07/12/2017
115832,City Hotel,0,80,2017,July,27,6,2,4,1,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,120.0,0,1,Check-Out,2017-07-12
115833,City Hotel,0,80,2017,July,27,6,2,4,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,120.0,0,1,Check-Out,2017-07-12
115834,City Hotel,0,81,2017,July,27,7,2,3,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1,Check-Out,2017-07-12
115835,City Hotel,0,76,2017,July,28,10,1,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1,Check-Out,2017-07-12
115836,City Hotel,0,48,2017,July,28,11,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,8.0,,0,Transient,140.0,0,1,Check-Out,2017-07-12
115837,City Hotel,0,168,2017,July,28,9,2,1,3,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit, ,,0,Transient,121.68,0,0,Check-Out,2017-07-12
115838,City Hotel,0,18,2017,July,27,8,2,2,2, ,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,102.6,0,2,Check-Out,2017-07-12
115839,City Hotel,0,21,2017,July,28,10,1,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,N/A,,0,Transient,140.0,0,0,Check-Out,2017-07-12
115840,City Hotel,0,22,2017,July,28,11,0,1,1,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposiit,9.0,,0,Transient,130.0,0,2,Check-Out,2017-07-12
115841,City Hotel,0,110,2017,July,28,9,2,1,2,0.0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,71.1,0,0,Check-Out,2017-07-12
115842,City Hotel,0,114,2017,July,27,8,2,2,3,1.0,0,BB,SAU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,221.49,0,2,Check-Out,2017-07-12
115843,City Hotel,0,34,2017,July,28,10,1,1,2,1.0,0,BB,N/A,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,137.0,0,0,Check-Out,07/12/2017
115844,City Hotel,0,34,2017,July,28,10,1,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Depossit,42.0,,0,Transient,89.0,0,0,Check-Out,2017-07-12
115845,City Hotel,0,23,2017,July,28,11,0,1,2,1.0,0,BB,MEX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,2,Check-Out,2017-07-12
115846,City Hotel,0,51,2017,July,28,9,2,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Depposit,168.0,,0,Transient,80.1,0,0,Check-Out,2017-07-12
115847,Cit yHotel,0,133,2017,July,28,9,2,1,2,0.0,0,BB,N/A,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient-Party,89.1,0,2,Check-Out,07/12/2017
115848,City Hotel,0,133,2017,July,28,9,2,1,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,89.1,0,2,Check-Out,1499817600
115849,City Hotel,0,1O,2017,July,28,11,0,1,2,0.0,0,,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit, ,,0,Transient,170.0,0,0,Check-Out,2017-07-12
115850,City Hotel,0,65,2017,July,28,10,1,1,2,2.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,  Transient ,194.0,0,0,Check-Out,2017-07-12
115851,CityH otel,0,34,2017,July,28,10,1,1,2,1.0,0,BB,NA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,146.0,0,0,Check-Out,2017/07/12
115852,Cit yHotel,0,65,2017,July,28,10,1,1,2,2.0,0,BB,NA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,185.0,0,0,Check-Out,07/12/2017
115853,City Hotel,0,98,2017,July,28,9,2,1,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,86.4,0,1,Check-Out,2017-07-12
115854,City Hotel,0,184,2017,July,27,4,2,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1,Check-Out,2017-07-12
115855,City Hotel,0,153,2017,July,28,9,2,1,2,0.0,0,SC,CMR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,1,Check-Out,2017-07-12
